Local time: +3:00 UTC
ProcessId: 8804
(18796) 16:49:14.850  d: System runned under native Windows
(18796) 16:49:14.893  m: setvar gfx_scale3D = "1"
(18796) 16:49:14.893  m: setvar gfx_skip_mip_levels = "0"
(18796) 16:49:14.893  m: setvar gfx_vsync = "1"
(18796) 16:49:14.893  m: setvar grass_fade_distance = "100"
(18796) 16:49:14.893  m: setvar grass_fade_length = "100"
(18796) 16:49:14.893  m: setvar last_map = ""
(18796) 16:49:14.893  m: setvar lock_actionbar = "0"
(18796) 16:49:14.893  m: setvar lock_camera = "0"
(18796) 16:49:14.893  m: setvar minimap_rotate = "0"
(18796) 16:49:14.893  m: setvar music_volume = "0"
(18796) 16:49:14.893  m: setvar pfx_enable = "1"
(18796) 16:49:14.893  m: setvar pfx_read_enable = "1"
(18796) 16:49:14.893  m: setvar pfx_sharp_enable = "1"
(18796) 16:49:14.893  m: setvar register_replay_extention = "1"
(18796) 16:49:14.893  m: setvar rndr_disableTriLinear = "0"
(18796) 16:49:14.893  m: setvar screenshot_ext = "jpg"
(18796) 16:49:14.893  m: setvar session_camera = ""
(18796) 16:49:14.893  m: setvar session_chat_off = "0"
(18796) 16:49:14.893  m: setvar shadowMapScale = "0.625"
(18796) 16:49:14.893  m: setvar shadowPCF4_enable = "1"
(18796) 16:49:14.893  m: setvar shadowTest = "1"
(18796) 16:49:14.893  m: setvar shadow_terrain = "1"
(18796) 16:49:14.893  m: setvar shadows = "1"
(18796) 16:49:14.893  m: setvar sound_background_enable = "0"
(18796) 16:49:14.893  m: setvar sound_volume = "0.30303"
(18796) 16:49:14.893  m: setvar use_badwords_filter = "0"
(18796) 16:49:14.893  m: setvar voice_volume = "0"
(18796) 16:49:14.893  m: setvar waterReflCoeff = "0.5"
(18796) 16:49:14.893  m: setvar waterrefl = "1"
(18796) 16:49:14.893  m: setvar window_pos_x = "963"
(18796) 16:49:14.893  m: setvar window_pos_y = "565"
(18796) 16:49:14.894  m: Executing "lang.cfg"
(18796) 16:49:14.894  m: setvar language = "ru-RU"
(18796) 16:49:14.894  m: Executing "social.cfg"
(18796) 16:49:14.894  m: setvar social_login_address = "http://ru.pwcastle.nivalnetwork.com:88/"
(18796) 16:49:14.894  d: Fullscreen: 1
(18796) 16:49:14.905  d: Connection with lobby established
(18796) 16:49:14.905  d: ComPtr: GetAddr
(18796) 16:49:15.489  d: ComPtr: GetAddr
(18796) 16:49:15.557  d: ComPtr: Assign 158f884 INC
(18796) 16:49:15.557  d: ComPtr: Assign 158f884 INC
(18796) 16:49:15.557  d: ComPtr: Free 158f884 DEC
(18796) 16:49:15.558  d: ComPtr: Free 158f884 DEC
(18796) 16:49:15.558  d: ComPtr: GetAddr
(18796) 16:49:15.558  d: ComPtr: Assign 158fecc INC
(18796) 16:49:15.559  d: ComPtr: Assign 158f884 INC
(18796) 16:49:15.559  d: ComPtr: Assign 158fecc INC
(18796) 16:49:15.559  d: ComPtr: Free 158f884 DEC
(18796) 16:49:15.559  d: ComPtr: Free 158fecc DEC
(18796) 16:49:15.559  d: ComPtr: Free 158fecc DEC
(18796) 16:49:15.637  d: Pile file 'D:\Games\Prime World\PvP\Packs\data06.pile' found
(18796) 16:49:15.652  d: Pile file 'D:\Games\Prime World\PvP\Packs\data05.pile' found
(18796) 16:49:15.655  d: Pile file 'D:\Games\Prime World\PvP\Packs\data04.pile' found
(18796) 16:49:15.659  d: Pile file 'D:\Games\Prime World\PvP\Packs\data03.pile' found
(18796) 16:49:15.662  d: Pile file 'D:\Games\Prime World\PvP\Packs\data02.pile' found
(18796) 16:49:15.667  d: Pile file 'D:\Games\Prime World\PvP\Packs\data01.pile' found
(18796) 16:49:15.707  d: Pile file 'D:\Games\Prime World\PvP\Packs\_data.pile' found
(18796) 16:49:15.707  d: Pile file 'D:\Games\Prime World\PvP\Data\Localization\ru-RU\localisation_files.pile' found
(18796) 16:49:15.961  m: Executing "game.cfg"
(18796) 16:49:15.962  m: setvar stat_client_url = "http://gs.playpw.com/gstat0/"
(18796) 16:49:15.962  m: Value 'use_smooth_turns' is not registered
(18796) 16:49:15.962  m: setvar use_smooth_turns = "1"
(18796) 16:49:15.962  m: setvar rdp_log_events = "3079"
(18796) 16:49:15.972  m: Executing "input.cfg"
(18796) 16:49:15.974  m: Unknown command or variable "parentWidth"
(18796) 16:49:15.974  m: Type 'help' to list available commands
(18796) 16:49:15.975  m: Executing "input.cfg"
(18796) 16:49:16.026  m: Executing "smart_chat.cfg"
(18796) 16:49:17.307  m: UDP transport login address: 92.242.35.3:35007@10
(18796) 16:49:17.307  d: Previous SO_SNDBUF=65536
(18796) 16:49:17.308  d: New SO_SNDBUF=65536
(18796) 16:49:17.308  d: Previous SO_RCVBUF=65536
(18796) 16:49:17.308  d: New SO_RCVBUF=65536
(18796) 16:49:17.308  m: Socket opened. addr=34990, sock=2112
(18796) 16:49:17.308  m: Starting outgoing connection. local=34990, remote=92.242.35.3:35007, mux=10
(18796) 16:49:17.308  m: Cannot read configuration file "D:\Games\Prime World\PvP\Profiles\autoexec.cfg"
(6316) 16:49:17.310  m: Sending INIT. descr=(92.242.35.3:35007 51774:10), seq=3525
(16728) 16:49:17.314  m: UDP socket perfomance debug. addr=34990, recv=1, recv_tm=0.02, deliver_tm=0.00, send=1, send_tm=0.00
(6316) 16:49:17.316  m: ACK sent. descr=(92.242.35.3:35007 51774:10), seq=3525, stage=Active_WaitingInitAck
(6316) 16:49:17.316  m: Active connection handshake completed. descr=(92.242.35.3:35007 51774:10), seq=3525
(6316) 16:49:17.332  m: LoginClient: Got login reply. code=Success(5), uid=5599879, welcome=ru1/lobby/2
(18796) 16:49:18.429  d: OnDeviceChanged
(18796) 16:49:18.496  d: NotifyDeviceCreate
(18796) 16:49:18.537  d: DepthFormat: INTZ
(18796) 16:49:18.567  m: setvar mipmaplodbias = "0"
(18796) 16:49:19.630  d: FMOD Init OK
(18840) 16:49:19.659  m: Recieving permitted event data
(18840) 16:49:19.659  m: Initializing CURLlib...
(18840) 16:49:19.659  m: Performing HTTP GET: url_len=28, url='http://gs.playpw.com/gstat0/'
(18840) 16:49:19.863  d: HTTP GET performed
(18840) 16:49:19.863  m: Recieved permitted event data. size=52
(18840) 16:49:19.863  m: Got permitted events data. size=52
(18840) 16:49:19.863  m: Got permitted events. methods=5, sessionEvents=6
(18796) 16:49:20.122  d: Movie::SetViewport (w,h) = (1281, 1025)
(18796) 16:49:20.513  d: Failed to open file  with error 3.
(18796) 16:49:20.513  d: Cannot load ttf font: DejaVu LGC Sans
(18796) 16:49:20.588  d: Failed to open file  with error 3.
(18796) 16:49:20.588  d: Cannot load ttf font: _sans
(18796) 16:49:20.610  d: Window FlashScreen got focus
(18796) 16:49:20.610  d: Movie::SetViewport (w,h) = (1281, 1025)
(18796) 16:49:20.612  d: Movie::SetViewport (w,h) = (1821, 1025)
(18796) 16:49:20.615  d: Pref value too low. Please, check config variable 'prefs_common_graphics_quality'
(18796) 16:49:20.615  d: Pref value too low. Please, check config variable 'prefs_common_graphics_quality'
(18796) 16:49:20.801  d: Movie::SetViewport (w,h) = (1821, 1025)
(18796) 16:49:20.879  m: Virtual Memory Usage: 254 mb
(18796) 16:49:20.938  d: Command send: StartRender

(18796) 16:49:20.939  d: Collected 0 persistent events
(18796) 16:49:20.940  m: Connecting to lobby server...
(18796) 16:49:20.940  m: Lobby service path: 'ru1/lobby/2'
(18796) 16:49:20.940  m: Lobby service node id: 'lobby/2'
(18796) 16:49:20.959  m: LoginClient: Creating outgoing service channel. svcid=lobby/2, req_id=1
(18796) 16:49:20.960  d: GateKeeper: Generated pipeid(s= t=lobby/2 c=5599879 p=lobby/2)
(18796) 16:49:20.960  m: GateKeeper: Pipe created for service. name=lobby/2
(18796) 16:49:20.960  m: Node requested successfully(svcid=lobby/2)
(18796) 16:49:20.960  m: Query rpc interface(svcid=lobby/2 iface=lobby:entrance)
(6316) 16:49:20.982  m: LoginClient: Got svc reqest reply. svcid=lobby/2, req_id=1, code=0, addr=92.242.35.2:35011@100
(6316) 16:49:20.982  m: ClientChannel: Connection details arrived. code=Ok(0), svcid=lobby/2, req_id=1, addr=92.242.35.2:35011@100
(6316) 16:49:20.982  m: ClientChannel: Connecting to sevice. svcid=lobby/2, addr=92.242.35.2:35011, mux=100, req_id=1
(6316) 16:49:20.982  m: Starting outgoing connection. local=34990, remote=92.242.35.2:35011, mux=100
(6316) 16:49:20.982  m: Sending INIT. descr=(92.242.35.2:35011 58420:100), seq=25073
(6316) 16:49:20.988  m: ACK sent. descr=(92.242.35.2:35011 58420:100), seq=25073, stage=Active_WaitingInitAck
(6316) 16:49:20.988  m: Active connection handshake completed. descr=(92.242.35.2:35011 58420:100), seq=25073
(6316) 16:49:20.988  m: ClientChannel: Connection established. svcid=lobby/2, req_id=1
(6316) 16:49:20.988  m: RdpChannel: Channel connection established. src=, tgt=lobby/2, uid=5599879, remote=0.0.0.0:0
(6316) 16:49:20.994  m: ClientChannel: Got service ack. svcid=lobby/2, req_id=1, code=Ok(0), state=2
(6316) 16:49:20.994  m: RdpChannel: Delayed active channel established. src=, tgt=lobby/2, uid=5599879, remote=0.0.0.0:0
(18796) 16:49:21.012  m: Iface received. svcid=lobby/2, iface=lobby:entrance
(18796) 16:49:21.012  m: Entered lobby, requesting instance...
(18796) 16:49:21.027  m: Got lobby instance
(18796) 16:49:22.069  m: Joining social game...
(18796) 16:49:22.094  m: Starting game session. map='Maps/Multiplayer/MOBA/_.ADMPDSCR.xdb', players=10, gameid=5b98a1440005a69e, custom=false, gs_svcid=gamesvc/15, gs_instid=gsi0000192c595f3161
(18796) 16:49:22.095  m:   Player info. uid=5608521, sex=1, nick=Kiss Me Hard Before You Go, type=1, team=0, hero=healer, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=5261694, sex=1, nick=[N_H]Notat, type=1, team=0, hero=snowqueen, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=5599879, sex=1, nick=[minus]???? ???????????, type=1, team=0, hero=monster, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=5599951, sex=1, nick=[minus]??????, type=1, team=0, hero=reaper, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=1279982, sex=1, nick=TipoNekit, type=1, team=0, hero=katana, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=4990441, sex=1, nick=[?????]?????? ???, type=1, team=1, hero=marine, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=1654833, sex=1, nick=[IVI]lsdoo7, type=1, team=1, hero=plaguedoctor, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=1714119, sex=1, nick=[????]????????, type=1, team=1, hero=warlord, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=270063, sex=1, nick=[???0]??????, type=1, team=1, hero=plane, bot_skin=
(18796) 16:49:22.095  m:   Player info. uid=507842, sex=1, nick=[STD]??????????, type=1, team=1, hero=witchdoctor, bot_skin=
(18796) 16:49:22.095  m: Connecting to game server. svcid=gamesvc/15, instid=gsi0000192c595f3161
(18796) 16:49:22.095  m: Got lobby operation result: Ok(0)
(18796) 16:49:22.095  m: LoginClient: Creating outgoing service channel. svcid=gamesvc/15, req_id=2
(18796) 16:49:22.095  d: GateKeeper: Generated pipeid(s= t=gamesvc/15 c=5599879 p=gamesvc/15)
(18796) 16:49:22.095  m: GateKeeper: Pipe created for service. name=gamesvc/15
(18796) 16:49:22.095  m: Node requested successfully(svcid=gamesvc/15)
(18796) 16:49:22.095  m: Query rpc interface(svcid=gamesvc/15 iface=gsi0000192c595f3161)
(6316) 16:49:22.112  m: LoginClient: Got svc reqest reply. svcid=gamesvc/15, req_id=2, code=0, addr=92.242.35.6:35012@100
(6316) 16:49:22.112  m: ClientChannel: Connection details arrived. code=Ok(0), svcid=gamesvc/15, req_id=2, addr=92.242.35.6:35012@100
(6316) 16:49:22.112  m: ClientChannel: Connecting to sevice. svcid=gamesvc/15, addr=92.242.35.6:35012, mux=100, req_id=2
(6316) 16:49:22.112  m: Starting outgoing connection. local=34990, remote=92.242.35.6:35012, mux=100
(6316) 16:49:22.112  m: Sending INIT. descr=(92.242.35.6:35012 58781:100), seq=5135
(6316) 16:49:22.118  m: ACK sent. descr=(92.242.35.6:35012 58781:100), seq=5135, stage=Active_WaitingInitAck
(6316) 16:49:22.118  m: Active connection handshake completed. descr=(92.242.35.6:35012 58781:100), seq=5135
(6316) 16:49:22.118  m: ClientChannel: Connection established. svcid=gamesvc/15, req_id=2
(6316) 16:49:22.118  m: RdpChannel: Channel connection established. src=, tgt=gamesvc/15, uid=5599879, remote=0.0.0.0:0
(6316) 16:49:22.124  m: ClientChannel: Got service ack. svcid=gamesvc/15, req_id=2, code=Ok(0), state=2
(6316) 16:49:22.124  m: RdpChannel: Delayed active channel established. src=, tgt=gamesvc/15, uid=5599879, remote=0.0.0.0:0
(18796) 16:49:22.145  m: Iface received. svcid=gamesvc/15, iface=gsi0000192c595f3161
(18796) 16:49:22.145  m: Connected to game service
(18796) 16:49:22.146  m: Adding client to game server...
(18796) 16:49:22.146  d: Client 5599879 : GameClient created
(18796) 16:49:22.146  d: [ResourceCollection] collect talents
(18796) 16:49:23.543  d: [ResourceCollection] collect consumables
(18796) 16:49:23.587  d: [ResourceCollection] collect marketingItems
(18796) 16:49:23.607  m: Reading "C:\Users\Terem\Documents\My Games\Prime World\0000000000557287.ignore"
(18796) 16:49:23.960  d: Loaded info for map 'Maps/Multiplayer/MOBA/_.ADMP.xdb', max players per team: 5 / 5
(18796) 16:49:23.967  m: ServerNode: Starting game (sid=5b98a1440005a69e)
(18796) 16:49:23.967  m: gameclient: Player info. uid=5608521, castle_lvl=4, hero_lvl=2, prating=1092.00, hrating=1081.00, party_id=1
(18796) 16:49:23.967  m: gameclient: Player info. uid=5261694, castle_lvl=34, hero_lvl=17, prating=1479.43, hrating=1434.43, party_id=1
(18796) 16:49:23.967  m: gameclient: Player info. uid=5599879, castle_lvl=37, hero_lvl=8, prating=1505.04, hrating=1382.72, party_id=1
(18796) 16:49:23.967  m: gameclient: Player info. uid=5599951, castle_lvl=30, hero_lvl=10, prating=1397.20, hrating=1274.71, party_id=1
(18796) 16:49:23.967  m: gameclient: Player info. uid=1279982, castle_lvl=40, hero_lvl=18, prating=1584.00, hrating=1461.05, party_id=0
(18796) 16:49:23.967  m: gameclient: Player info. uid=4990441, castle_lvl=32, hero_lvl=19, prating=1526.75, hrating=1490.63, party_id=0
(18796) 16:49:23.967  m: gameclient: Player info. uid=1654833, castle_lvl=40, hero_lvl=6, prating=1591.00, hrating=1439.84, party_id=0
(18796) 16:49:23.967  m: gameclient: Player info. uid=1714119, castle_lvl=39, hero_lvl=12, prating=1533.00, hrating=1401.00, party_id=0
(18796) 16:49:23.968  m: gameclient: Player info. uid=270063, castle_lvl=40, hero_lvl=17, prating=1601.48, hrating=1486.25, party_id=0
(18796) 16:49:23.968  m: gameclient: Player info. uid=507842, castle_lvl=28, hero_lvl=12, prating=1558.22, hrating=1402.77, party_id=0
(18796) 16:49:23.968  d: Starting game for 10 players on map 'Maps/Multiplayer/MOBA/_.ADMPDSCR.xdb' (client)...
(18796) 16:49:24.322  d:  AddUser: 1617033593 healer
(18796) 16:49:24.365  d:  AddUser: 3847232485 snowqueen
(18796) 16:49:24.444  d:  AddUser: 3781994652 marine
(18796) 16:49:24.470  d:  AddUser: 610191092 monster
(18796) 16:49:24.556  d:  AddUser: 3608183440 reaper
(18796) 16:49:24.574  d:  AddUser: 455115260 katana
(18796) 16:49:24.593  d:  AddUser: 2420796984 plaguedoctor
(18796) 16:49:24.602  d:  AddUser: 2444502040 warlord
(18796) 16:49:24.631  d:  AddUser: 3249745280 plane
(18796) 16:49:24.637  d:  AddUser: 1948040428 witchdoctor
(18796) 16:49:29.227  d: MemoryPool: megapool; allocated size: 20971520; payload: 20889600
(18796) 16:49:29.227  d: MemoryPool: megapool; new allocated size: 31457280
(18796) 16:49:31.983  d: MemoryPool: megapool; allocated size: 31457280; payload: 31252992
(18796) 16:49:31.983  d: MemoryPool: megapool; new allocated size: 41943040
(18796) 16:49:35.177  d: MemoryPool: megapool; allocated size: 41943040; payload: 41936384
(18796) 16:49:35.177  d: MemoryPool: megapool; new allocated size: 52428800
(18796) 16:49:37.667  d: MemoryPool: megapool; allocated size: 52428800; payload: 52427776
(18796) 16:49:37.667  d: MemoryPool: megapool; new allocated size: 62914560
(18796) 16:49:39.452  d: MemoryPool: megapool; allocated size: 62914560; payload: 62872064
(18796) 16:49:39.452  d: MemoryPool: megapool; new allocated size: 73400320
(18796) 16:49:41.353  d: MemoryPool: megapool; allocated size: 73400320; payload: 73397248
(18796) 16:49:41.353  d: MemoryPool: megapool; new allocated size: 83886080
(18796) 16:49:42.670  d: MemoryPool: megapool; allocated size: 83886080; payload: 83884032
(18796) 16:49:42.670  d: MemoryPool: megapool; new allocated size: 94371840
(18796) 16:49:42.825  d: Player behaviour tracking is enabled for this game
(13248) 16:49:42.827  d: P: start
(18796) 16:49:42.850  d: complaintsToday 0 complaintsMax 2 playerId 0 userID 5608521
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 1 userID 5261694
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 2 userID 4990441
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 3 userID 5599879
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 4 userID 5599951
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 5 userID 1279982
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 6 userID 1654833
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 7 userID 1714119
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 8 userID 270063
(18796) 16:49:42.851  d: complaintsToday 0 complaintsMax 2 playerId 9 userID 507842
(18796) 16:49:42.851  d: Player Kiss Me Hard Before You Go with hero Целительница team 0
(18796) 16:49:42.851  d: Player [N_H]Notat with hero Крио team 0
(18796) 16:49:42.851  d: Player [Рэкет]всегда тут with hero Мейдзин team 1
(18796) 16:49:42.851  d: Player [minus]Вера Заморочкина with hero Геноморф team 0 (local)
(18796) 16:49:42.851  d: Player [minus]Эксома with hero Ту'Реху team 0
(18796) 16:49:42.851  d: Player TipoNekit with hero Катана team 0
(18796) 16:49:42.851  d: Player [IVI]lsdoo7 with hero Чумной доктор team 1
(18796) 16:49:42.851  d: Player [ТрПк]ГЕННАЦИД with hero Предводитель team 1
(18796) 16:49:42.851  d: Player [МЯС0]Эдгарь with hero Авиатор team 1
(18796) 16:49:42.851  d: Player [STD]Восставший with hero Лесовик team 1
(18796) 16:49:42.851  d: GameClient.StartingGame
(18796) 16:49:42.853  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 0; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 0}
(18796) 16:49:43.040  d: Movie::SetViewport (w,h) = (1281, 1027)
(18796) 16:49:43.242  d: Overriding font 2314 name 'DejaVu LGC Sans' with 'DejaVu LGC Sans Bold'
(18796) 16:49:43.947  d: Failed to open file  with error 3.
(18796) 16:49:43.947  d: Cannot load ttf font: DejaVu LGC Sans Bold
(18796) 16:49:44.248  d: Window FlashScreen losing focus
(18796) 16:49:44.248  d: Window FlashScreen got focus
(18796) 16:49:44.248  d: Movie::SetViewport (w,h) = (1281, 1027)
(18796) 16:49:44.259  d: Movie::SetViewport (w,h) = (1821, 1027)
(18796) 16:49:44.280  d: SmartChat: ready
(18796) 16:49:44.314  d: GameClient.LoadingMap
(18796) 16:49:44.333  m: LoginClient: Creating outgoing service channel. svcid=chat, req_id=3
(18796) 16:49:44.333  d: GateKeeper: Generated pipeid(s= t=chat c=5599879 p=chat)
(18796) 16:49:44.334  m: GateKeeper: Pipe created for service. name=chat
(18796) 16:49:44.334  m: Node requested successfully(svcid=chat)
(18796) 16:49:44.334  m: Query rpc interface(svcid=chat iface=chat.client.iface)
(6316) 16:49:44.364  m: LoginClient: Got svc reqest reply. svcid=chat, req_id=3, code=0, addr=92.242.35.3:35010@100
(6316) 16:49:44.364  m: ClientChannel: Connection details arrived. code=Ok(0), svcid=chat, req_id=3, addr=92.242.35.3:35010@100
(6316) 16:49:44.364  m: ClientChannel: Connecting to sevice. svcid=chat, addr=92.242.35.3:35010, mux=100, req_id=3
(6316) 16:49:44.364  m: Starting outgoing connection. local=34990, remote=92.242.35.3:35010, mux=100
(6316) 16:49:44.364  m: Sending INIT. descr=(92.242.35.3:35010 57687:100), seq=30560
(6316) 16:49:44.370  m: ACK sent. descr=(92.242.35.3:35010 57687:100), seq=30560, stage=Active_WaitingInitAck
(6316) 16:49:44.370  m: Active connection handshake completed. descr=(92.242.35.3:35010 57687:100), seq=30560
(6316) 16:49:44.370  m: ClientChannel: Connection established. svcid=chat, req_id=3
(6316) 16:49:44.370  m: RdpChannel: Channel connection established. src=, tgt=chat, uid=5599879, remote=0.0.0.0:0
(6316) 16:49:44.376  m: ClientChannel: Got service ack. svcid=chat, req_id=3, code=Ok(0), state=2
(6316) 16:49:44.376  m: RdpChannel: Delayed active channel established. src=, tgt=chat, uid=5599879, remote=0.0.0.0:0
(18796) 16:49:44.441  m: Chat client iface OPENED
(18796) 16:49:44.442  m: Iface received. svcid=chat, iface=chat.client.iface
(18796) 16:49:44.504  m: gamechat::Client::OnRegisterUser(sidL=295784 chatUserid=2678237 rc=0)
(18796) 16:49:44.504  m: gamechat::Client::OnJoinChannel(sid=295784 chnlname=Session)
(18796) 16:49:44.504  m: gamechat::Client::OnJoinChannel: channel registered successfully(sid=295784 chnlname=Session chnltype=2)
(18796) 16:49:44.504  m: gamechat::Client::OnJoinChannel(sid=295784 chnlname=Left)
(18796) 16:49:44.504  m: gamechat::Client::OnJoinChannel: channel registered successfully(sid=295784 chnlname=Left chnltype=1)
(18796) 16:49:44.504  m: gamechat::Client::OnJoinChannel(sid=295784 chnlname=Left_SmartChat)
(18796) 16:49:44.504  m: gamechat::Client::OnJoinChannel: channel registered successfully(sid=295784 chnlname=Left_SmartChat chnltype=3)
(18796) 16:49:44.504  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[minus]?????? msg=?????)
(18796) 16:49:44.504  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[minus]?????? msg=??????)
(18796) 16:49:44.504  m: gamechat::Client::OnRegisterUserReturn(rc=0 userid=5599879 rpcsts=1)
(6316) 16:49:44.514  m: RDP perfomance debug. dg_sent=243, dg_recv=239, warn=0, err=0, retr=0, loss=0.0
(6316) 16:49:44.514  m: RDP perfomance debug. polls={0; [0, 1]: 13598; [1, 2]: 0; [2, 5]: 0; [5, 10]: 0; [10, 20]: 0; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(6316) 16:49:44.514  m: RDP perfomance debug. sleep={0; [0, 1]: 0; [1, 2]: 8799; [2, 5]: 4799; [5, 10]: 0; [10, 20]: 1; [20, 50]: 0; [50, 100]: 0; [100, 200]: 0; [200, 500]: 0; 0}
(16916) 16:49:44.589  m: Loading baked geometry from file: /Maps/Multiplayer/MOBA/_.baked_terrain
(18796) 16:49:44.740  m: gamechat::Client::OnNewMessage(sid=295784 chnlname=Left nickname=[minus]?????? msg=?)
(16916) 16:49:45.685  d: WarFogUnblock: 0.000
(16728) 16:49:47.467  m: UDP socket perfomance debug. addr=34990, recv=295, recv_tm=100.31, deliver_tm=0.00, send=279, send_tm=0.03
(16916) 16:49:47.530  d: SimpleObject: 1.845
(16916) 16:49:47.530  d: GameObject: 0.000
(16916) 16:49:47.982  d: Road: 0.452
(16916) 16:49:48.083  d: Flagpole: 0.101
(16916) 16:49:48.083  d: Flagpole: 0.000
(16916) 16:49:48.687  d: AdvMapCreepSpawner: 0.604
(16916) 16:49:49.121  d: MemoryPool: megapool; allocated size: 94371840; payload: 94350848
(16916) 16:49:49.122  d: MemoryPool: megapool; new allocated size: 104857600
(16916) 16:49:49.490  d: AdvMapNeutralCreepSpawner: 0.803
(16916) 16:49:50.109  d: TreeObject: 0.619
(18796) 16:49:50.889  m: Virtual Memory Usage: 1247 mb
(16916) 16:49:51.533  d: MultiStateObject: 1.424
(16916) 16:49:51.534  d: UsableBuilding: 0.000
(16916) 16:49:51.955  d: Building: 0.422
(16916) 16:49:51.955  d: GlyphSpawner: 0.000
(16916) 16:49:52.035  d: MemoryPool: megapool; allocated size: 104857600; payload: 104680448
(16916) 16:49:52.035  d: MemoryPool: megapool; new allocated size: 115343360
(16916) 16:49:52.307  d: Shop: 0.351
(16916) 16:49:52.576  d: MinigamePlace: 0.269
(16916) 16:49:52.597  d: Critter: 0.021
(16916) 16:49:52.804  d: Tower: 0.207
(16916) 16:49:52.808  d: AdvMapObstacle: 0.004
(18796) 16:49:52.857  m: Frame time histo: {0; [0.0, 2.0]: 1; [2.0, 10.0]: 0; [10.0, 20.0]: 146; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 0}
(16916) 16:49:53.658  d: SpawnHeroes:FindPlayers: 0.000
(16916) 16:49:53.659  d: SpawnHeroes:FindPlace: 0.000
(16916) 16:49:53.807  d: MemoryPool: megapool; allocated size: 115343360; payload: 115303424
