Local time: +3:00 UTC
ProcessId: 16220
(7124) 02:02:13.480  d: System runned under native Windows
(7124) 02:02:18.890  d: MemoryPool: megapool; allocated size: 20971520; payload: 20889600
(7124) 02:02:18.890  d: MemoryPool: megapool; new allocated size: 31457280
(7124) 02:02:19.585  d: MemoryPool: megapool; allocated size: 31457280; payload: 31252992
(7124) 02:02:19.585  d: MemoryPool: megapool; new allocated size: 41943040
(7124) 02:02:20.524  d: MemoryPool: megapool; allocated size: 41943040; payload: 41936384
(7124) 02:02:20.524  d: MemoryPool: megapool; new allocated size: 52428800
(7124) 02:02:21.285  d: MemoryPool: megapool; allocated size: 52428800; payload: 52427776
(7124) 02:02:21.285  d: MemoryPool: megapool; new allocated size: 62914560
(7124) 02:02:21.927  d: MemoryPool: megapool; allocated size: 62914560; payload: 62872064
(7124) 02:02:21.927  d: MemoryPool: megapool; new allocated size: 73400320
(7124) 02:02:22.554  d: MemoryPool: megapool; allocated size: 73400320; payload: 73397248
(7124) 02:02:22.554  d: MemoryPool: megapool; new allocated size: 83886080
(7124) 02:02:23.055  d: MemoryPool: megapool; allocated size: 83886080; payload: 83884032
(7124) 02:02:23.055  d: MemoryPool: megapool; new allocated size: 94371840
(7124) 02:02:23.162  d: Player behaviour tracking is enabled for this game
(9756) 02:02:23.164  d: P: start
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 0 userID 901659
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 1 userID 5599879
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 2 userID 4819793
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 3 userID 5599951
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 4 userID 4608123
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 5 userID 550459
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 6 userID 585986
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 7 userID 909098
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 8 userID 3922989
(7124) 02:02:23.168  d: complaintsToday 0 complaintsMax 2 playerId 9 userID 2450276
(7124) 02:02:23.168  d: Player [N_H]M K 8 with hero Мастер клинков team 0
(7124) 02:02:23.168  d: Player [minus]Вера Заморочкина with hero Безликий team 0 (local)
(7124) 02:02:23.168  d: Player [EBK]P-R-I-N-C with hero Невидимка team 1
(7124) 02:02:23.168  d: Player [minus]Эксома with hero Фанатик team 0
(7124) 02:02:23.168  d: Player [I L]Just Happy with hero Егерь team 0
(7124) 02:02:23.168  d: Player [ДАР]Normal116 with hero Боец Дракона team 0
(7124) 02:02:23.168  d: Player [Q4]3ish with hero Бессмертный team 1
(7124) 02:02:23.168  d: Player [O_D_A]сказ0чник with hero Акшар team 1
(7124) 02:02:23.168  d: Player [o3]раста-ман with hero Авиатор team 1
(7124) 02:02:23.168  d: Player [GP1]skrapazrevenge1 with hero Коготь team 1
(7124) 02:02:23.168  d: GameClient.StartingGame
(7124) 02:02:23.288  d: Movie::SetViewport (w,h) = (1281, 1027)
(7124) 02:02:23.414  d: Overriding font 2314 name 'DejaVu LGC Sans' with 'DejaVu LGC Sans Bold'
(7124) 02:02:24.111  d: Failed to open file  with error 3.
(7124) 02:02:24.111  d: Cannot load ttf font: DejaVu LGC Sans Bold
(7124) 02:02:24.412  d: Window FlashScreen losing focus
(7124) 02:02:24.412  d: Window FlashScreen got focus
(7124) 02:02:24.413  d: Movie::SetViewport (w,h) = (1281, 1027)
(7124) 02:02:24.424  d: Movie::SetViewport (w,h) = (1821, 1027)
(7124) 02:02:24.445  d: SmartChat: ready
(7124) 02:02:24.458  d: GameClient.LoadingMap
(7124) 02:02:24.476  m: LoginClient: Creating outgoing service channel. svcid=chat, req_id=3
(7124) 02:02:24.477  d: GateKeeper: Generated pipeid(s= t=chat c=5599879 p=chat)
(7124) 02:02:24.477  m: GateKeeper: Pipe created for service. name=chat
(7124) 02:02:24.477  m: Node requested successfully(svcid=chat)
(7124) 02:02:24.477  m: Query rpc interface(svcid=chat iface=chat.client.iface)
(7048) 02:02:24.502  m: LoginClient: Got svc reqest reply. svcid=chat, req_id=3, code=0, addr=92.242.35.3:35010@100
(7048) 02:02:24.502  m: ClientChannel: Connection details arrived. code=Ok(0), svcid=chat, req_id=3, addr=92.242.35.3:35010@100
(7048) 02:02:24.502  m: ClientChannel: Connecting to sevice. svcid=chat, addr=92.242.35.3:35010, mux=100, req_id=3
(7048) 02:02:24.502  m: Starting outgoing connection. local=34990, remote=92.242.35.3:35010, mux=100
(7048) 02:02:24.502  m: Sending INIT. descr=(92.242.35.3:35010 38467:100), seq=5174
(7048) 02:02:24.508  m: ACK sent. descr=(92.242.35.3:35010 38467:100), seq=5174, stage=Active_WaitingInitAck
(7048) 02:02:24.508  m: Active connection handshake completed. descr=(92.242.35.3:35010 38467:100), seq=5174
(7048) 02:02:24.508  m: ClientChannel: Connection established. svcid=chat, req_id=3
(7048) 02:02:24.508  m: RdpChannel: Channel connection established. src=, tgt=chat, uid=5599879, remote=0.0.0.0:0
(7048) 02:02:24.514  m: ClientChannel: Got service ack. svcid=chat, req_id=3, code=Ok(0), state=2
(7048) 02:02:24.514  m: RdpChannel: Delayed active channel established. src=, tgt=chat, uid=5599879, remote=0.0.0.0:0
(7124) 02:02:24.581  m: Chat client iface OPENED
(7124) 02:02:24.582  m: Iface received. svcid=chat, iface=chat.client.iface
(7124) 02:02:24.644  m: gamechat::Client::OnRegisterUser(sidL=244033 chatUserid=2211032 rc=0)
(7124) 02:02:24.644  m: gamechat::Client::OnJoinChannel(sid=244033 chnlname=Session)
(7124) 02:02:24.644  m: gamechat::Client::OnJoinChannel: channel registered successfully(sid=244033 chnlname=Session chnltype=2)
(7124) 02:02:24.644  m: gamechat::Client::OnJoinChannel(sid=244033 chnlname=Left)
(7124) 02:02:24.644  m: gamechat::Client::OnJoinChannel: channel registered successfully(sid=244033 chnlname=Left chnltype=1)
(7124) 02:02:24.644  m: gamechat::Client::OnJoinChannel(sid=244033 chnlname=Left_SmartChat)
(7124) 02:02:24.644  m: gamechat::Client::OnJoinChannel: channel registered successfully(sid=244033 chnlname=Left_SmartChat chnltype=3)
(7124) 02:02:24.644  m: gamechat::Client::OnRegisterUserReturn(rc=0 userid=5599879 rpcsts=1)
(13888) 02:02:24.710  m: Loading baked geometry from file: /Maps/Multiplayer/MOBA/_.baked_terrain
(13888) 02:02:25.440  d: WarFogUnblock: 0.000
(7124) 02:02:26.386  m: Frame time histo: {0; [0.0, 2.0]: 2; [2.0, 10.0]: 0; [10.0, 20.0]: 32; [20.0, 30.0]: 0; [30.0, 40.0]: 0; [40.0, 50.0]: 0; 0}
(13888) 02:02:26.678  d: SimpleObject: 1.238
(13888) 02:02:26.678  d: GameObject: 0.000
(13888) 02:02:26.828  d: Road: 0.150
(13888) 02:02:26.861  d: Flagpole: 0.033
(13888) 02:02:26.862  d: Flagpole: 0.000
(13888) 02:02:27.130  d: AdvMapCreepSpawner: 0.268
(13888) 02:02:27.301  d: MemoryPool: megapool; allocated size: 94371840; payload: 94350848
(13888) 02:02:27.301  d: MemoryPool: megapool; new allocated size: 104857600
(13888) 02:02:27.498  d: AdvMapNeutralCreepSpawner: 0.369
(13888) 02:02:28.085  d: TreeObject: 0.587
(13888) 02:02:28.849  d: MultiStateObject: 0.764
(13888) 02:02:28.849  d: UsableBuilding: 0.000
(13888) 02:02:29.019  d: Building: 0.170
(13888) 02:02:29.019  d: GlyphSpawner: 0.000
(13888) 02:02:29.061  d: MemoryPool: megapool; allocated size: 104857600; payload: 104680448
(13888) 02:02:29.061  d: MemoryPool: megapool; new allocated size: 115343360
(13888) 02:02:29.179  d: Shop: 0.159
(13888) 02:02:29.240  d: MinigamePlace: 0.062
(13888) 02:02:29.245  d: Critter: 0.004
(13888) 02:02:29.348  d: Tower: 0.104
(13888) 02:02:29.352  d: AdvMapObstacle: 0.004
(13888) 02:02:29.741  d: SpawnHeroes:FindPlayers: 0.000
(13888) 02:02:29.741  d: SpawnHeroes:FindPlace: 0.000
(13888) 02:02:29.895  d: MemoryPool: megapool; allocated size: 115343360; payload: 115315200
(13888) 02:02:29.895  d: MemoryPool: megapool; new allocated size: 125829120
(13888) 02:02:29.940  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:29.974  d: SpawnHeroes:CreateHero:0: 0.233
(13888) 02:02:30.109  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:30.176  d: SpawnHeroes:CreateHero:1: 0.202
(13888) 02:02:30.232  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:30.484  d: SpawnHeroes:CreateHero:3: 0.307
(13888) 02:02:30.515  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:30.562  d: SpawnHeroes:CreateHero:4: 0.078
(13888) 02:02:30.642  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:30.903  d: SpawnHeroes:CreateHero:5: 0.341
(13888) 02:02:30.999  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:31.209  d: SpawnHeroes:CreateHero:2: 0.306
(13888) 02:02:31.278  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:31.309  d: SpawnHeroes:CreateHero:6: 0.100
(13888) 02:02:31.310  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:31.318  d: SpawnHeroes:CreateHero:7: 0.009
(13888) 02:02:31.347  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:31.372  d: SpawnHeroes:CreateHero:8: 0.053
(13888) 02:02:31.414  d: Start preloading hero's (Dummy name) resources
(13888) 02:02:31.435  d: SpawnHeroes:CreateHero:9: 0.063
